Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30
1266,PS 94K,PS 94K,,"5010 6th Avenue, Brooklyn, NY 11220",Brooklyn,NY,11220,"5010 6th Avenue, Brooklyn, NY 11220",40.6438,-74.009,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1267,PS 96Q,PS 96Q,,"130-01 Rockaway Blvd., Queens, NY 11420",South Ozone Park,NY,11420,"130-01 Rockaway Blvd., Queens, NY 11420",40.6755,-73.8079,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1268,PS 97K,PS 97K,,"1855 Stillwell Avenue, Brooklyn, NY 11223",Brooklyn,NY,11223,"1855 Stillwell Avenue, Brooklyn, NY 11223",40.6015,-73.9855,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1269,PS 97X,PS 97X,,"1375 Mace Avenue, Bronx, NY 10469",Bronx,NY,10469,"1375 Mace Avenue, Bronx, NY 10469",40.8636,-73.8468,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
127,Universal Playground,Appleton Memorial Park,,1620 Witzke Boulevard,Appleton,WI,54911,"1620 Witzke Boulevard Appleton, WI 54911",,,,,,,MW: can't type in address 2426 North Discovery Place,,,Sophia,Mara,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1270,PS 98Q,PS 98Q,,"40-20 235 St, Queens, NY 11363",Little Neck,NY,11363,"40-20 235 St, Queens, NY 11363",40.7692,-73.7501,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1271,PS 99K,PS 99K,,"1120 East 10th Street, Brooklyn, NY 11230",Brooklyn,NY,11230,"1120 East 10th Street, Brooklyn, NY 11230",40.6212,-73.966,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1272,PS 9K,PS 9K,,"80 Underhill Avenue, Brooklyn, NY 11238",Brooklyn,NY,11238,"80 Underhill Avenue, Brooklyn, NY 11238",40.6785,-73.9658,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1273,PS/IS 187M,PS/IS 187M,,"349 Cabrini Blvd., NYC, NY 10040",New York,NY,10040,"349 Cabrini Blvd., NYC, NY 10040",40.8566,-73.9368,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1274,PS/IS 194X,PS/IS 194X,,"2365 Waterbury Ave, Bronx, NY 10462",Bronx,NY,10462,"2365 Waterbury Ave, Bronx, NY 10462",40.8354,-73.8461,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1275,PS/IS 66K,PS/IS 66K,,"845 East 96th St, Brooklyn, NY 11236",Brooklyn,NY,11236,"845 East 96th St, Brooklyn, NY 11236",40.649,-73.9073,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1276,PS139Q,PS139Q,,"93-06 63rd Drive, Queens, NY 11374",Rego Park,NY,11374,"93-06 63rd Drive, Queens, NY 11374",40.7279,-73.8621,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1277,PS314/503K,PS314/503K,,"330 59 Street, Brooklyn, NY 11220",Brooklyn,NY,11220,"330 59 Street, Brooklyn, NY 11220",40.6415,-74.0186,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1278,Queens Valley Playground,,,137 St & 77 Ave,Flushing,NY,11367,"137 St & 77 Ave Flushing, NY 11367",40.7219,-73.8237,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1279,Queensbridge Baby Park,,,41ST RD AND 12TH ST (EAST OF VERNON BLVD),Long Island City,NY,11101,"41ST RD AND 12TH ST (EAST OF VERNON BLVD) Long Island City, NY 11101",40.7566,-73.9486,,,City of New York,Municipal/Local Government,,Level 3: Accessible Playgrounds with Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
128,,Lake Eau Claire County Park,,721 Oxford Avenue,Eau Claire,WI,54703,"721 Oxford Avenue Eau Claire, WI 54703",,,,,,,MW I think this is park office,MW: ADDRESS? I THINK THIS IS PARK OFFICE,,Sophia,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1280,Quisqueya Playground,,,W 180 ST & AMSTERDAM AVE,New York,NY,10033,"W 180 ST & AMSTERDAM AVE New York, NY 10033",40.8473,-73.9311,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1281,Rachel Carson Playground,,,COLDEN & JUNIPER STS,Flushing,NY,11355,"COLDEN & JUNIPER STS Flushing, NY 11355",40.7492,-73.8224,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1282,Rainbow Park,,,55 & 56 Sts At 6 Ave,Brooklyn,NY,11220,"55 & 56 Sts At 6 Ave Brooklyn, NY 11220",40.6406,-74.0111,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1283,Rappaport Playground,,,"Ft Hamilton Pkwy, 10 Ave, 52 To 53 Sts",Brooklyn,NY,11219,"Ft Hamilton Pkwy, 10 Ave, 52 To 53 Sts Brooklyn, NY 11219",40.6369,-74.0007,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1284,Ravenswood Playground,,,"35 Ave, 21 St, 34 Ave",Astoria,NY,11106,"35 Ave, 21 St, 34 Ave Astoria, NY 11106",40.7629,-73.9352,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1285,Raymond O'connor Park,,,"33 Ave, 210 St, 32 Ave, Cpl Kennedy St",Bayside,NY,11361,"33 Ave, 210 St, 32 Ave, Cpl Kennedy St Bayside, NY 11361",40.7717,-73.7794,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1286,Redwood Playground,,,N/O G C PKWY OPP 193 ST,Hollis,NY,11423,"N/O G C PKWY OPP 193 ST Hollis, NY 11423",40.727,-73.7755,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1287,Reiff Playground,,,"Fresh Pond Rd, 63 St, 59 Drive",Maspeth,NY,11378,"Fresh Pond Rd, 63 St, 59 Drive Maspeth, NY 11378",40.7186,-73.9017,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1288,Rev J Polite Pg & Stebbins Playground,,,"Rev James Polite Ave, Intervale Ave bet. Home St a",Bronx,NY,10459,"Rev James Polite Ave, Intervale Ave bet. Home St a Bronx, NY 10459",40.8271,-73.8971,,,City of New York,Municipal/Local Government,,Level 3: Accessible Playgrounds with Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1289,Rienzi Playground,,,"White Plains Rd, E 226 St, Barnes Ave, E 225 St",Bronx,NY,10466,"White Plains Rd, E 226 St, Barnes Ave, E 225 St Bronx, NY 10466",40.8876,-73.8586,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
129,,Elvehjem Elementary School,,5106 Academy Drive,Madison,WI,53716,"5106 Academy Drive Madison, WI 53716",,,,,,,This is a Boundless Playground.,,,Sophia,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1290,River Avenue Playground,,,E. 157th St & River Ave,Bronx,NY,10451,"E. 157th St & River Ave Bronx, NY 10451",40.8253,-73.927,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1291,River Run Playground,,,W 83 ST & RIVERSIDE DR,New York,NY,10024,"W 83 ST & RIVERSIDE DR New York, NY 10024",40.787,-73.9822,,,City of New York,Municipal/Local Government,,Level 3: Accessible Playgrounds with Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1292,Riverbank Playground,,,W 142 ST & RIVERSIDE DR,New York,NY,10031,"W 142 ST & RIVERSIDE DR New York, NY 10031",40.8257,-73.9538,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1293,Rivington St Playground,,,RIVINGTON ST,New York,NY,10002,"RIVINGTON ST New York, NY 10002",40.7214,-73.9917,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1294,Rochdale Park (jhs 72),,,NR GUY BREWER BLVD & 134 AVE,Jamaica,NY,11434,"NR GUY BREWER BLVD & 134 AVE Jamaica, NY 11434",40.6742,-73.775,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1295,Rockaway Playground - M,,,B 84 ST & SHORE FRONT PKWY,Far Rockaway,NY,11693,"B 84 ST & SHORE FRONT PKWY Far Rockaway, NY 11693",40.585,-73.8099,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1296,Rockaway Playground - N,,,B 82 ST & SHORE FRONT PKWY,Far Rockaway,NY,11693,"B 82 ST & SHORE FRONT PKWY Far Rockaway, NY 11693",40.5854,-73.8087,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1297,Rocket Park,,,"N Conduit Ave, Arion Rd, 149 Ave",Ozone Park,NY,11417,"N Conduit Ave, Arion Rd, 149 Ave Ozone Park, NY 11417",40.6707,-73.8462,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1298,Rodney Playground South,,,"Rodney, S 3 & S 4 Sts",Brooklyn,NY,11211,"Rodney, S 3 & S 4 Sts Brooklyn, NY 11211",40.7097,-73.9559,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1299,Roebling Playground,,,"Wilson & Lee Aves, Taylor St, Bedford Ave",Brooklyn,NY,11211,"Wilson & Lee Aves, Taylor St, Bedford Ave Brooklyn, NY 11211",40.7063,-73.9618,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13,Independence Park,Lincoln Park,,1000 Logan Avenue,Danville,IL,61832,"1000 Logan Avenue Danville, IL 61832",,,,,,,An AMBUCS project that contains equipment from Little Tikes.,,,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
130,Imagination Station,Roosevelt Park,,700 Main Street,Oconomowoc,WI,53066,"700 Main Street Oconomowoc, WI 53066",,,,,,,"This Leather and Associates Playground features rubberized surfacing, recycled plastic composite ramping, therapeutic swings & swinging deck, multi-sensory activity structures, musical & educational components, and one entrance/exit safety.","the playground features rubberized surfacing, recycled plastic composite ramping, therapeutic swings & swinging deck, multi-sensory activity structures, musical and educational components, and one entrance/exit safety.",,Sophia,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1300,Rolf Henry Playground,,,New York & Clarkson Aves,Brooklyn,NY,11226,"New York & Clarkson Aves Brooklyn, NY 11226",40.6558,-73.9475,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1301,Rudd Playground,,,"Bushwick Ave, Aberdeen St, Granite St",Brooklyn,NY,11207,"Bushwick Ave, Aberdeen St, Granite St Brooklyn, NY 11207",40.6832,-73.9053,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1302,Rufus King Park,,,JAMAICA AVE & 153 ST,Jamaica,NY,11432,"JAMAICA AVE & 153 ST Jamaica, NY 11432",40.7039,-73.8034,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1303,Russell Pederson Playground,,,"Colonial Rd, 83 To 85 Sts",Brooklyn,NY,11209,"Colonial Rd, 83 To 85 Sts Brooklyn, NY 11209",40.6264,-74.0361,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1304,Safari Playground,,,91 ST & CENTRAL PARK WEST,New York,NY,10024,"91 ST & CENTRAL PARK WEST New York, NY 10024",40.7885,-73.9664,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1305,Sakura Park,,,"Riverside Dr, Claremont Ave To W 122 St",New York,NY,10027,"Riverside Dr, Claremont Ave To W 122 St New York, NY 10027",40.813,-73.9621,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1306,Samuel N. Bennerson 2nd Playground,,,"W 64 St, W/s Amsterdam Ave",New York,NY,10023,"W 64 St, W/s Amsterdam Ave New York, NY 10023",40.7738,-73.9869,,,City of New York,Municipal/Local Government,,Level 3: Accessible Playgrounds with Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1307,Samuel Playground,,,"Lenox Ave, W 139 To W 140 Sts",New York,NY,10030,"Lenox Ave, W 139 To W 140 Sts New York, NY 10030",40.8172,-73.9392,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1308,Samuel Seabury Playground,,,"Lexington Ave, E 95 To E 96 Sts",New York,NY,10128,"Lexington Ave, E 95 To E 96 Sts New York, NY 10128",40.7854,-73.9508,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1309,Sandpiper Playground,,,BET B 106-107 STS,Rockaway Park,NY,11694,"BET B 106-107 STS Rockaway Park, NY 11694",40.5803,-73.8272,,,City of New York,Municipal/Local Government,,Level 3: Accessible Playgrounds with Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
